,Accuracy,Chroma Accuracy,Chroma False Alarm Error,Chroma Miss Error,Chroma Precision,Chroma Recall,Chroma Substitution Error,Chroma Total Error,False Alarm Error,Filename,Miss Error,Precision,Recall,Substitution Error,Total Error,accum_energy,average_precision_score,binary_accuracy,binary_crossentropy,cosine_sim,euclidean_distance,f_measure,precision,recall,roc_auc_measure,soft_accuracy,FILEWISE MEAN,FRAMEWISE MEAN
0,0.5157610453912481,0.550481288039021,0.2312386638452237,0.19526526602176542,0.697749489349285,0.7228499093107618,0.0818848246674728,0.5083887545344619,0.2312386638452237,MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_19_R1_2014_wav--8.npy,0.19526526602176542,0.6687153487014882,0.6927713119709794,0.11196342200725513,0.5384673518742442,0.5094124312359044,0.7345296034813814,0.9620524691358024,0.13075262811960708,0.6958216196554692,1.3193261199001172,0.6805308092056421,0.6687153487014882,0.6927713119709794,0.9734546266917732,0.9413681034185739,,
1,0.6415109958334483,0.6565032161055885,0.24369655777241833,0.06983117737338303,0.7339372431826672,0.8615435211576409,0.06862530146897611,0.38215303661477745,0.24369655777241833,MIDI-Unprocessed_XP_03_R1_2004_01-02_ORIG_MID--AUDIO_03_R1_2004_01_Track01_wav.npy,0.06983117737338303,0.7237268086166107,0.8495578455017174,0.08061097712489951,0.39413871227070085,0.7267068735784326,0.8626798643997338,0.980061387354205,0.07463970984870706,0.8215071593644061,0.9357019865212893,0.781610354681459,0.7237268086166107,0.8495578455017174,0.9882686538534367,0.9650697933713612,,
2,0.46791582129927994,0.49540020263424517,0.23233925549915396,0.28125,0.6796019347306388,0.6463620981387479,0.07238790186125212,0.5859771573604061,0.23233925549915396,ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--5.npy,0.28125,0.653916717629399,0.6219331641285956,0.0968168358714044,0.6104060913705583,0.3282507155161897,0.6403429418831043,0.9734623015873016,0.0952912767655683,0.5578800685263745,1.0136581575723433,0.6375240521423344,0.653916717629399,0.6219331641285956,0.9792316491740881,0.9616925900384347,,
3,0.6060026604589291,0.6519857695070639,0.08690894880812818,0.19974599452911293,0.8395330910692655,0.7448026572880031,0.05545134818288394,0.34210629152012506,0.08690894880812818,MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--3.npy,0.19974599452911293,0.8026649047461734,0.7120945681906995,0.08815943728018757,0.37481438061742867,0.6538602463346137,0.8230650256646066,0.9549181887366819,0.17937308853668588,0.8069404414908837,1.4859192381767945,0.754672050525444,0.8026649047461734,0.7120945681906995,0.967251520640847,0.9314355784793921,,
4,0.6420962526155602,0.661808181505672,0.24964359830370839,0.06873590183163403,0.7354828850855746,0.8685373996210413,0.06272669854732474,0.38110619868266715,0.24964359830370839,ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_11_R1_2013_wav--1.npy,0.06873590183163403,0.7221424205378973,0.8527835423621763,0.07848055580618966,0.39686005594153206,0.7788641491949058,0.8743219269336157,0.9782233796296296,0.08010363420788999,0.8318349931736941,0.9512943305612358,0.7820445988995076,0.7221424205378973,0.8527835423621763,0.9894474277059114,0.9636547355671181,,
5,0.6438606786564949,0.6594995818232506,0.30656177869894957,0.06335672900277922,0.7170733555622916,0.8914692166376184,0.04517405435960243,0.4150925620613312,0.30656177869894957,MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.npy,0.06335672900277922,0.7067293119127008,0.8786094493381695,0.0580338216590513,0.4279523293607801,0.6730018311089843,0.8667618153197059,0.9808944444444444,0.07198738804402391,0.7743241839012752,0.9084341282198721,0.7833518825728145,0.7067293119127008,0.8786094493381695,0.9921728701786015,0.9637582907820385,,
6,0.6203541336983021,0.6457645525629887,0.2690953178222966,0.08183707638127129,0.7228719395074036,0.8582356676866232,0.05992725593210554,0.41085965013567344,0.2690953178222966,MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--1.npy,0.08183707638127129,0.7053174159352282,0.8373939149009872,0.08076900871774147,0.4317014029213094,0.737228053650739,0.8597305138707462,0.9787440134099616,0.07566259482736708,0.8073629739749016,0.9415699283845481,0.7657019176201977,0.7053174159352282,0.8373939149009872,0.9891008969327146,0.9658243975252726,,
7,0.5794857565667777,0.5976611469735242,0.4362086203065985,0.06487447233948011,0.6468741772818405,0.8870806487447234,0.048044878915796486,0.5491279715618751,0.4362086203065985,MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--2.npy,0.06487447233948011,0.6344194900666276,0.8700011108642524,0.0651244167962675,0.5662075094423461,0.5279618547135304,0.8362344515566918,0.9792278874269006,0.07116956254896024,0.6712281007297999,0.9053179060295812,0.733765093046951,0.6344194900666276,0.8700011108642524,0.9914696336458213,0.9648651754655091,,
8,0.5029034980055231,0.5475945037540829,0.04119475432172358,0.37280933321979054,0.8832249310408531,0.5903346674614665,0.03685599931874308,0.4508600868602572,0.04119475432172358,MIDI-Unprocessed_16_R1_2006_01-04_ORIG_MID--AUDIO_16_R1_2006_02_Track02_wav.npy,0.37280933321979054,0.8352624906833486,0.5582772715660393,0.06891339521417014,0.48291748275568425,0.5671113873677323,0.7569863447087818,0.9174292813455658,0.3717400545830391,0.7750011453357945,1.9777125585191346,0.6692425677003448,0.8352624906833486,0.5582772715660393,0.9063497802801098,0.8909767657487828,,
9,0.6578585564003749,0.6826754339598706,0.21009683530050735,0.10156446634609016,0.7716952271695228,0.8554491382850482,0.04298639536886169,0.35464769701545923,0.21009683530050735,MIDI-Unprocessed_044_PIANO044_MID--AUDIO-split_07-06-17_Piano-e_1-04_wav--2.npy,0.10156446634609016,0.7547740254774026,0.8366914384877266,0.06174409516618315,0.3734053968127807,0.6875479891676399,0.8668477321131858,0.9767226473922902,0.08858825269655601,0.8000812385696635,1.0190014565148333,0.7936244667684439,0.7547740254774026,0.8366914384877266,0.9877782072607797,0.9586154218367905,,
