,Accuracy,Chroma Accuracy,Chroma False Alarm Error,Chroma Miss Error,Chroma Precision,Chroma Recall,Chroma Substitution Error,Chroma Total Error,False Alarm Error,Filename,Miss Error,Precision,Recall,Substitution Error,Total Error,accum_energy,average_precision_score,binary_accuracy,binary_crossentropy,cosine_sim,euclidean_distance,f_measure,precision,recall,roc_auc_measure,soft_accuracy,FILEWISE MEAN,FRAMEWISE MEAN
0,0.314952302614009,0.40140716790382075,0.19026452055649135,0.2704005240501591,0.5978161348299366,0.5499095389606339,0.17968993698920707,0.6403549815958575,0.19026452055649135,Schubert_D911-01_HU33.npy,0.2704005240501591,0.49989826715046287,0.4598384178676149,0.26976105808222595,0.7304261026888764,0.44434902412672683,0.46514151738402376,0.9336511720301947,0.4704176415645646,0.6016465917234096,1.8143082962603339,0.47903228427055744,0.49989826715046287,0.4598384178676149,0.9231656252798776,0.8990470614627074,,
1,0.38793303754190683,0.48467274233637114,0.1149102562217943,0.2709365399032737,0.7132530959887133,0.6019668660972849,0.1270965939994414,0.5129433901245094,0.1149102562217943,Schubert_D911-01_SC06.npy,0.2709365399032737,0.6106805078989079,0.515398297734723,0.21366516236200334,0.5995119584870713,0.4921265862598128,0.5932178914269712,0.9451641170826097,0.3330451833837392,0.6663492432940651,1.6526988062022296,0.5590082908163265,0.6106805078989079,0.515398297734723,0.947016662378016,0.9138917491666942,,
2,0.24422980431510286,0.31174785100286534,0.96193085206877,0.1509540903079539,0.3688905117103959,0.6680521443415832,0.18099376535046288,1.293878707727187,0.96193085206877,Schubert_D911-02_HU33.npy,0.1509540903079539,0.3046789421522091,0.5517664840355186,0.2972794256565275,1.4101643680332514,0.5046456100950116,0.35125994490107304,0.9423819906663606,0.49407543663999415,0.5636636812196605,1.549197536057261,0.39257989716705316,0.3046789421522091,0.5517664840355186,0.9291928976966988,0.9110711558722182,,
3,0.2377557633552449,0.3175972010052728,0.7299740359649967,0.15876526589095105,0.39445498500520226,0.6197711318396,0.22146360226944897,1.1102029041253967,0.7299740359649967,Schubert_D911-02_SC06.npy,0.15876526589095105,0.31433992288389745,0.4938936436195788,0.34734109048947015,1.2360803923454178,0.4768834461814068,0.3172051157061536,0.9444916396979504,0.5435866852423958,0.4911912953493502,1.6225838556818208,0.3841723389931932,0.31433992288389745,0.4938936436195788,0.9147263231647017,0.9071080742433414,,
4,0.30286770103014504,0.3845553822152886,0.4558957654723127,0.22028230184581976,0.5025307557117751,0.6209337676438653,0.15878393051031486,0.8349619978284474,0.4558957654723127,Schubert_D911-03_HU33.npy,0.22028230184581976,0.420597539543058,0.5196959826275788,0.2600217155266015,0.9361997828447339,0.490437006510577,0.4299450141102391,0.9409202059202059,0.4432710577049289,0.6030111140976943,1.6442886385652935,0.46492472073822244,0.420597539543058,0.5196959826275788,0.9238039748098912,0.9071501704672316,,
5,0.32049909783173797,0.4026442307692308,0.26900124901697736,0.27154554285978627,0.5748539096558761,0.573391312393024,0.1550631447471897,0.6956099366239533,0.26900124901697736,Schubert_D911-03_SC06.npy,0.27154554285978627,0.48604025600593637,0.4848036267752232,0.24365083036499052,0.7841976222417542,0.48926838172667014,0.4473937017254785,0.9477662115399083,0.4209077809980163,0.591764705345009,1.608362354623074,0.4854211538016165,0.48604025600593637,0.4848036267752232,0.9095270595031908,0.9133396118963224,,
6,0.22175925925925927,0.3521356374307141,0.7065431435732188,0.10817221625492303,0.42336338690709524,0.6766917293233082,0.2151360544217687,1.0298514142499104,0.7065431435732188,Schubert_D911-04_HU33.npy,0.10817221625492303,0.29506636053088425,0.47162549230218404,0.42020229144289295,1.2349176512710347,0.44518962213571084,0.29791457074503047,0.9332329534786313,0.565859336039086,0.4785422911480069,1.759914446276087,0.3630162940507768,0.29506636053088425,0.47162549230218404,0.8855686352884532,0.9024080089581693,,
7,0.22626593719119809,0.34579167327937366,0.6076650313304512,0.13625103220478943,0.43156609005678065,0.6350123864574732,0.22873658133773742,0.9726526448729781,0.6076650313304512,Schubert_D911-04_SC06.npy,0.13625103220478943,0.30991680971873764,0.4560159323845145,0.40773303541069605,1.1516490989459367,0.44498000807949345,0.2813004928900195,0.9352302440441603,0.6182488746818576,0.4552739588495819,1.7970357582240637,0.36903241022818845,0.30991680971873764,0.4560159323845145,0.8831093501618346,0.8951625715543058,,
8,0.2827117247063672,0.35485134723370915,0.5726980865545139,0.17447027096442788,0.4492285084496694,0.6281237960703737,0.1974059329651984,0.9445742904841402,0.5726980865545139,Schubert_D911-05_HU33.npy,0.17447027096442788,0.3780308596620132,0.5285732631308592,0.296956465904713,1.0441248234236549,0.4727959985452288,0.3747611361053755,0.9386404659164622,0.5258430169111278,0.5534254638791976,1.6839473802425717,0.4408032128514056,0.3780308596620132,0.5285732631308592,0.9232251922174084,0.9051941269350661,,
9,0.29715693651425956,0.382998804505128,0.36490243902439023,0.22051219512195122,0.518925831202046,0.5938536585365853,0.1856341463414634,0.7710487804878049,0.36490243902439023,Schubert_D911-05_SC06.npy,0.22051219512195122,0.4292625745950554,0.4912439024390244,0.28824390243902437,0.8736585365853659,0.4715211449003492,0.413842738710818,0.946924523593062,0.4505481308163814,0.5674838207490955,1.5992149580297719,0.45816651501364875,0.4292625745950554,0.4912439024390244,0.9142238053435567,0.9141180659444321,,
