,Accuracy,Chroma Accuracy,Chroma False Alarm Error,Chroma Miss Error,Chroma Precision,Chroma Recall,Chroma Substitution Error,Chroma Total Error,False Alarm Error,Filename,Miss Error,Precision,Recall,Substitution Error,Total Error,accum_energy,average_precision_score,binary_accuracy,binary_crossentropy,cosine_sim,euclidean_distance,f_measure,precision,recall,roc_auc_measure,soft_accuracy,FILEWISE MEAN,FRAMEWISE MEAN
0,0.3398767818313602,0.4279369166398455,0.2653616359838733,0.11031233302569583,0.5591488287985197,0.6458444649536115,0.24384320202069268,0.6195171710302618,0.2653616359838733,Schubert_D911-04_SC06.npy,0.11031233302569583,0.47327473821439087,0.5466556564822461,0.3430320104920581,0.7187059795016273,0.46933732297853364,0.4766183229839066,0.9559001549486732,0.1372243814346599,0.5870088336243748,1.4149688991782394,0.5073254293828608,0.47327473821439087,0.5466556564822461,0.9598919477005503,0.9424894938709015,,
1,0.5668167312514246,0.597170989572744,0.149849157054126,0.19815439219165928,0.7667636309390616,0.7297249334516416,0.07212067435669921,0.42012422360248447,0.149849157054126,Schubert_D911-14_HU33.npy,0.19815439219165928,0.7418885656746476,0.7060514640638864,0.0957941437444543,0.4437976929902396,0.5841396405040352,0.797285619805708,0.9732413157042482,0.09715118795558646,0.7713526382352228,1.1007618665494148,0.7235265234865155,0.7418885656746476,0.7060514640638864,0.9821146738875116,0.9586867871129143,,
2,0.5231300495178525,0.569979852249832,0.11156828612122172,0.2618294033866118,0.7902970481422851,0.6715461307168856,0.06662446589650262,0.44002215540433615,0.11156828612122172,Schubert_D911-09_HU33.npy,0.2618294033866118,0.7476487568674923,0.635306219338503,0.10286437727488526,0.47626206678271876,0.519067920249575,0.7412555287055193,0.9644010583863499,0.14147941441903575,0.7398484032891595,1.2983056560650377,0.6869144885999059,0.7476487568674923,0.635306219338503,0.9587665244349446,0.9505444432691252,,
3,0.48178921721746737,0.5375988590691041,0.07073114476820173,0.24717459829322672,0.7741784914115011,0.637579764742062,0.11524563696471131,0.4331513800261398,0.07073114476820173,Schubert_D911-19_SC06.npy,0.24717459829322672,0.7199402539208365,0.5929115091873607,0.15991389251941263,0.47781963558084106,0.5205316529477796,0.7434326845234615,0.9636681383370125,0.12353973564303515,0.7408365841554991,1.3248624043171071,0.650280365951347,0.7199402539208365,0.5929115091873607,0.9764281268236937,0.9500807741614423,,
4,0.6427729000131045,0.6784040701566475,0.2894736842105263,0.05138184674712561,0.7306627444194498,0.9046275798043276,0.04399057344854674,0.38484610440619865,0.2894736842105263,Schubert_D911-23_SC06.npy,0.05138184674712561,0.7073023014362346,0.8757052060272799,0.07291294722559452,0.41376847818324647,0.6909362858818973,0.8442893647234535,0.9753604639391441,0.08589866905470263,0.8025231446989518,1.0471733687874398,0.7825462667517549,0.7073023014362346,0.8757052060272799,0.9894595939022753,0.9606460512346298,,
5,0.46215567170504307,0.49169885282757825,0.21750396411029896,0.21599566848435628,0.6587503861600247,0.659743976486058,0.1242603550295858,0.5577599876242411,0.21750396411029896,Schubert_D911-17_SC06.npy,0.21599566848435628,0.6316805684275564,0.6326333294659087,0.15137100204973508,0.5848706346443903,0.5091323829642742,0.6722202412003584,0.9677793349039998,0.10975986885628111,0.6755732473411336,1.20525187196849,0.6321565899561379,0.6316805684275564,0.6326333294659087,0.9748133684366598,0.9545563510189041,,
6,0.5099501644235007,0.5539390133277511,0.25296945701357465,0.15365761689291102,0.6807443296316941,0.7483503016591252,0.0979920814479638,0.5046191553544495,0.25296945701357465,Schubert_D911-12_HU33.npy,0.15365761689291102,0.6449427603653046,0.7089932126696833,0.13734917043740574,0.5439762443438914,0.5929107944186519,0.7237922986281373,0.9705624796350603,0.10052672028236291,0.730878708573743,1.1336024769748172,0.6754529737982442,0.6449427603653046,0.7089932126696833,0.9790792912955063,0.9569422818669644,,
7,0.5322973160895564,0.5692871893470056,0.25753658536585367,0.10753658536585366,0.6782184517497349,0.7799512195121951,0.11251219512195122,0.4775853658536585,0.25753658536585367,Schubert_D911-05_SC06.npy,0.10753658536585366,0.6494591728525981,0.7468780487804878,0.14558536585365853,0.5106585365853659,0.6142001810459403,0.7258403799459399,0.9700229067508066,0.10255110842218565,0.7279960389133044,1.172022678853905,0.6947702779353374,0.6494591728525981,0.7468780487804878,0.9815168315497027,0.9563534425761722,,
8,0.6044756355932204,0.6311137036704657,0.13088010136740405,0.2117100469880154,0.8078690407811603,0.7425690301462436,0.04572092286574098,0.38831107122116043,0.13088010136740405,Schubert_D911-13_HU33.npy,0.2117100469880154,0.7866168868466399,0.7230346866585714,0.06525526635341324,0.4078454147088327,0.5630559093017421,0.8216483684216881,0.9731133434147043,0.10100084095960442,0.8061423583750165,1.1524881555720683,0.7534868366757449,0.7866168868466399,0.7230346866585714,0.9857463271213702,0.9546154616993979,,
9,0.5755248335893497,0.6168640089679815,0.1822237622904665,0.18304673625850046,0.7633518293740246,0.7627236106899987,0.05422965305150085,0.4195001516004678,0.1822237622904665,Schubert_D911-14_SC06.npy,0.18304673625850046,0.7308826079417374,0.7302811105817126,0.0866721531597869,0.45194265170875386,0.6068274095536579,0.7927339119609932,0.9731485800165838,0.09729224913650501,0.7629602053508184,1.1171863026118416,0.7305817354566135,0.7308826079417374,0.7302811105817126,0.9831979455137625,0.9575595325355326,,
