,Accuracy,Chroma Accuracy,Chroma False Alarm Error,Chroma Miss Error,Chroma Precision,Chroma Recall,Chroma Substitution Error,Chroma Total Error,False Alarm Error,Filename,Miss Error,Precision,Recall,Substitution Error,Total Error,accum_energy,average_precision_score,binary_accuracy,binary_crossentropy,cosine_sim,euclidean_distance,f_measure,precision,recall,roc_auc_measure,soft_accuracy,FILEWISE MEAN,FRAMEWISE MEAN
0,0.004943297470194824,0.005771935781151477,0.0,0.9927624228882305,0.7986577181208053,0.005780346820809248,0.0014572302909603148,0.9942196531791907,0.0,Schubert_D911-04_SC06.npy,0.9927624228882305,0.6845637583892618,0.00495458298926507,0.002282994122504493,0.9950454170107349,0.01975197773116583,0.25340113538467995,0.9585754406352895,0.3931199345846029,0.35388660205353634,1.6800526990667315,0.009837962962962962,0.6845637583892618,0.00495458298926507,0.7587917307583448,0.9580708616233374,,
1,0.003689905978357282,0.003689905978357282,0.0,0.9959538598047915,0.9122807017543859,0.0036912156166814553,0.000354924578527063,0.9963087843833185,0.0,Schubert_D911-14_HU33.npy,0.9959538598047915,0.9122807017543859,0.0036912156166814553,0.000354924578527063,0.9963087843833185,0.009048595244482385,0.15199719555025837,0.9505748461679269,0.6081331717201293,0.2769317113163791,1.7505810794575636,0.007352681254197745,0.9122807017543859,0.0036912156166814553,0.43014486332939367,0.9504692759376869,,
2,0.0031646821472368367,0.003204367434132447,0.0,0.9967162525716095,0.9759036144578314,0.003204620984332964,7.912644405760406e-05,0.9967953790156671,0.0,Schubert_D911-09_HU33.npy,0.9967162525716095,0.963855421686747,0.003165057762304162,0.00011868966608640607,0.9968349422376959,0.00886341451673243,0.18105691606032479,0.9387171929414969,0.7421399727743712,0.29010553849643606,1.9246396203047942,0.006309397058243621,0.963855421686747,0.003165057762304162,0.4617907607017972,0.9387138091616773,,
3,0.009061588081707879,0.009294108610492357,0.0,0.9897747366802491,0.9097744360902256,0.009302683170600446,0.0009225801491504575,0.9906973168293995,0.0,Schubert_D911-19_SC06.npy,0.9897747366802491,0.8872180451127819,0.009072038133312832,0.0011532251864380717,0.9909279618666872,0.020591470167399536,0.34080552967234956,0.9434808507656189,0.5792627038475886,0.428674652252003,1.9678628593860146,0.017960426179604264,0.8872180451127819,0.009072038133312832,0.6945157818897562,0.943549157981655,,
4,0.0036059837909243457,0.003641816623821765,0.0,0.9962865100335643,0.9807692307692307,0.0036420766978504607,7.141326858530314e-05,0.9963579233021496,0.0,Schubert_D911-23_SC06.npy,0.9962865100335643,0.9711538461538461,0.003606370063557809,0.00010711990287795472,0.9963936299364422,0.008580060297433877,0.1440742377643593,0.949549510463216,0.6234509296173095,0.24047211950908215,1.8098084200886866,0.007186054784774102,0.9711538461538461,0.003606370063557809,0.38573140507753767,0.9494389680230209,,
5,0.006003463536655763,0.007166249277595839,0.0,0.9890165139033917,0.6549295774647887,0.007193409908342035,0.0037900761882662336,0.992806590091658,0.0,Schubert_D911-17_SC06.npy,0.9890165139033917,0.5492957746478874,0.006033182503770739,0.00495030359283753,0.9939668174962293,0.019099386678283817,0.2547944528222652,0.9562836813171934,0.4439069950467739,0.36768403942688493,1.5730450187241893,0.011935274090509162,0.5492957746478874,0.006033182503770739,0.6841232100477783,0.9561441155838415,,
6,0.0049465303622744615,0.005041224970553593,0.0,0.9945324283559578,0.9224137931034483,0.0050433634992458525,0.0004242081447963801,0.9949566365007542,0.0,Schubert_D911-12_HU33.npy,0.9945324283559578,0.9051724137931034,0.004949095022624434,0.0005184766214177979,0.9950509049773756,0.014537912636477385,0.22666394563002398,0.956985174323884,0.489130802071113,0.3406716819834775,1.6431994985791414,0.009844365272829553,0.9051724137931034,0.004949095022624434,0.5546576428180263,0.9569534687612312,,
7,0.005113221329437546,0.005309044858993717,0.0,0.9931707317073171,0.7785714285714286,0.005317073170731708,0.0015121951219512196,0.9946829268292683,0.0,Schubert_D911-05_SC06.npy,0.9931707317073171,0.75,0.005121951219512195,0.0017073170731707317,0.9948780487804878,0.014724490862578252,0.2397595364591356,0.9544761751965346,0.5037444304649688,0.34910757100353146,1.7160860607499537,0.010174418604651162,0.75,0.005121951219512195,0.573963029681794,0.9544517359210062,,
8,0.004103535353535354,0.006167958247667246,5.279552293965472e-05,0.9923974446966897,0.8068965517241379,0.0061770761839396015,0.0014254791193706773,0.9938757193390001,5.279552293965472e-05,Schubert_D911-13_HU33.npy,0.9923974446966897,0.5379310344827586,0.004118050789293068,0.0034845045140172114,0.9959347447336466,0.014096205922911154,0.3088684636821837,0.9432022755094693,0.592649731731099,0.43184695955442204,1.8961471504894345,0.00817353033637221,0.5379310344827586,0.004118050789293068,0.6607866915649314,0.9433045231905667,,
9,0.005018820577164366,0.005802121671357437,4.3314419370208345e-05,0.9938926668688006,0.9436619718309859,0.005804132195607918,0.0003032009355914584,0.9942391822237623,4.3314419370208345e-05,Schubert_D911-14_SC06.npy,0.9938926668688006,0.8169014084507042,0.005024472646944168,0.0010828604842552086,0.995018841772426,0.01081430001128402,0.18265831136652666,0.9503416079325594,0.587558659372396,0.2864543822400746,1.7635820952790344,0.009987515605493134,0.8169014084507042,0.005024472646944168,0.48911706222160994,0.9502817422719467,,
